INSTNM,CITY,STABBR,INSTURL,CONTROL,REGION,LOCALE,LATITUDE,LONGITUDE,CCBASIC,CCSIZSET,ADM_RATE,SATVRMID,SATMTMID,SATWRMID,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,COSTT4_A,TUITIONFEE_IN,TUITIONFEE_OUT,RET_FT4,MN_EARN_WNE_P10,MN_EARN_WNE_P6,MN_EARN_WNE_P7,MN_EARN_WNE_P8,MN_EARN_WNE_P9,UGDS_MEN,UGDS_WOMEN
The University of Texas at Tyler,Tyler,TX,www.uttyler.edu/,1,6,13,32.314724,-95.249096,18,13,0.8358,515,537,500,23,23,23,7,1051,19552,7312,18172,0.612,48500,40200,42700,44800,45700,0.4259,0.5741
Texas Christian University,Fort Worth,TX,www.tcu.edu/,2,6,11,32.709568,-97.361537,16,13,0.4887,580,600,595,27,29,27,NULL,1207,50440,38600,38600,0.896,57500,45100,47600,51700,55200,0.4016,0.5984
Texas Lutheran University,Seguin,TX,www.tlu.edu,2,6,31,29.573274,-97.984601,22,11,0.5587,500,525,NULL,22,20,22,NULL,1020,37444,26800,26800,0.6994,48000,36500,39300,44400,44900,0.478,0.522
The University of Texas of the Permian Basin,Odessa,TX,www.utpb.edu,1,6,13,31.889509,-102.329634,19,12,0.87,485,489,NULL,20,19,21,NULL,963,13939,5250,13938,0.6911,48700,41500,38400,43700,44800,0.4192,0.5808
The University of Texas at San Antonio,San Antonio,TX,www.utsa.edu/,1,6,11,29.582418,-98.621386,16,15,0.7591,505,535,485,22,21,22,12,1037,19054,7457,16507,0.6355,46600,36400,39600,42000,45500,0.5157,0.4843
Texas Southern University,Houston,TX,www.tsu.edu,1,6,11,29.722468,-95.361961,17,12,0.5192,400,415,390,17,15,17,10,812,22183,8126,18986,0.5326,35700,28200,30300,31800,35700,0.4305,0.5695
Texas Tech University,Lubbock,TX,www.ttu.edu,1,6,12,33.580309,-101.876917,15,16,0.6613,540,560,515,25,24,25,7,1110,21239,7811,16499,0.8347,56700,43600,46000,50600,51100,0.5528,0.4472
Texas Wesleyan University,Fort Worth,TX,www.txwes.edu,2,6,11,32.733314,-97.279631,18,10,0.3806,475,505,472,21,20,21,NULL,984,33163,23144,23144,0.5113,42900,33500,38800,38300,40000,0.5066,0.4934
Texas Woman's University,Denton,TX,www.twu.edu,1,6,12,33.227002,-97.129088,17,15,0.8531,470,485,465,20,19,21,7,953,16846,7836,18696,0.7359,48600,40600,44200,44000,47600,0.1029,0.8971
Trinity University,San Antonio,TX,www.trinity.edu,2,6,11,29.46286,-98.482577,20,11,0.4842,630,635,NULL,29,29,28,NULL,1281,48579,36214,36214,0.8839,67400,46200,50100,54600,58200,0.4818,0.5182
Wayland Baptist University,Plainview,TX,www.wbu.edu,2,6,33,34.186673,-101.729564,18,9,0.9774,460,480,435,20,19,21,NULL,946,23229,12960,12960,0.4508,44100,39100,40300,42000,42800,0.5151,0.4849
West Texas A & M University,Canyon,TX,www.wtamu.edu,1,6,31,34.981996,-101.9158,18,13,0.6742,475,495,NULL,21,19,21,NULL,970,18039,6782,7538,0.6672,43600,36600,37800,40500,43200,0.4591,0.5409
Brigham Young University-Provo,Provo,UT,www.byu.edu,2,7,12,40.250851,-111.649281,16,15,0.47,630,630,NULL,29,30,28,NULL,1290,17236,5000,5000,0.8686,67700,43300,49700,54900,61200,0.5452,0.4548
Southern Utah University,Cedar City,UT,www.suu.edu/,1,7,33,37.674617,-113.070146,18,12,0.6103,515,510,495,23,23,22,7,1063,18315,6138,18596,0.6554,42500,31200,34700,37400,39600,0.4719,0.5281
Utah State University,Logan,UT,www.usu.edu,1,7,13,41.740748,-111.81391,16,15,0.9783,530,520,NULL,23,23,22,NULL,1067,16572,6250,18250,0.7141,47800,34900,38800,41200,44900,0.4718,0.5282
University of Utah,Salt Lake City,UT,www.utah.edu,1,7,12,40.762484,-111.846044,15,15,0.8142,570,585,550,25,25,24,8,1131,18931,7835,25057,0.8868,59800,44600,47900,51800,54800,0.5555,0.4445
Westminster College,Salt Lake City,UT,www.westminstercollege.edu,2,7,12,40.731495,-111.855553,18,10,0.9576,558,560,NULL,25,24,25,NULL,1122,39868,30364,30364,0.7166,52200,41500,41700,47200,48600,0.457,0.543
Neumont University,Salt Lake City,UT,www.neumont.edu/,3,7,12,40.76613,-111.890571,28,8,0.8367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30963,24000,24000,0.8116,30700,61500,46100,63500,31700,0.9281,0.0719
Averett University,Danville,VA,www.averett.edu,2,5,32,36.577273,-79.413214,22,8,0.5964,460,469,NULL,19,NULL,NULL,NULL,923,37868,29150,29150,0.5489,48300,39100,41400,42300,47900,0.4809,0.5191
Bluefield College,Bluefield,VA,www.bluefield.edu,2,5,32,37.245681,-81.244879,22,8,0.9799,450,455,NULL,19,18,19,NULL,907,34823,22840,22840,0.6,45700,39000,44100,44300,46200,0.4314,0.5686
Bridgewater College,Bridgewater,VA,www.bridgewater.edu/about-us,2,5,23,38.378391,-78.969011,21,11,0.4782,520,525,490,24,24,23,NULL,1056,42376,30380,30380,0.7407,43500,33100,36500,39700,44400,0.4627,0.5373
College of William and Mary,Williamsburg,VA,www.wm.edu,1,5,23,37.271997,-76.709417,16,14,0.3302,685,685,670,31,32,30,8,1373,28329,17656,39916,0.9526,67000,46400,51700,59300,65400,0.4375,0.5625
Regent University,Virginia Beach,VA,www.regent.edu,2,5,11,36.800929,-76.192844,17,12,0.7982,550,515,NULL,23,24,22,NULL,1066,27182,16478,16478,0.7793,51200,33700,43300,40700,51000,0.3902,0.6098
Christopher Newport University,Newport News,VA,www.cnu.edu,1,5,12,37.059919,-76.488408,20,14,0.5588,580,575,NULL,25,NULL,NULL,NULL,1152,25559,11646,21974,0.8698,45800,35500,38900,43000,43300,0.4272,0.5728
Emory & Henry College,Emory,VA,www.ehc.edu,2,5,41,36.772543,-81.831737,21,11,0.7172,498,490,470,22,21,21,NULL,995,41251,30326,30326,0.7348,43000,29100,34400,36500,40400,0.5055,0.4945
Eastern Mennonite University,Harrisonburg,VA,www.emu.edu,2,5,13,38.478611,-78.876077,20,11,0.6044,495,500,NULL,22,21,21,NULL,1003,40024,30800,30800,0.75,42900,36600,37300,39900,42200,0.3464,0.6536
Ferrum College,Ferrum,VA,www.ferrum.edu,2,5,42,36.926648,-80.020864,22,11,0.7331,410,430,431,20,18,20,NULL,852,40553,29795,29795,0.4801,38100,28400,31900,33300,36000,0.528,0.472
George Mason University,Fairfax,VA,www.gmu.edu,1,5,21,38.83088,-77.30794,15,16,0.6665,570,580,NULL,26,26,25,NULL,1152,23212,10382,29960,0.876,61700,45500,52300,55400,59300,0.4857,0.5143
Hampden-Sydney College,Hampden-Sydney,VA,www.hsc.edu,2,5,42,37.242482,-78.461371,21,11,0.4727,548,555,515,24,24,24,NULL,1098,52016,39204,39204,0.8322,55300,36900,41700,45700,53200,0.9982,0.0018
Hampton University,Hampton,VA,www.hamptonu.edu,2,5,12,37.0199,-76.331108,19,14,0.2906,505,500,350,21,23,21,5,999,33798,21760,21760,0.8021,46100,37800,39800,43300,45100,0.3461,0.6539
Hollins University,Roanoke,VA,www.hollins.edu,2,5,22,37.354629,-79.942196,21,8,0.5647,565,515,NULL,24,NULL,NULL,NULL,1082,47787,34295,34295,0.8014,35300,25400,28700,32300,37400,0,1
James Madison University,Harrisonburg,VA,www.jmu.edu/,1,5,13,38.435332,-78.871663,18,16,0.6573,565,575,NULL,26,NULL,NULL,NULL,1153,22601,9662,24522,0.9238,58900,41800,48700,53100,57300,0.4104,0.5896
Liberty University,Lynchburg,VA,www.liberty.edu,2,5,13,37.350345,-79.179688,17,16,0.2232,525,510,505,23,23,22,NULL,1040,32077,21000,21000,0.691,40200,32700,33500,35600,39400,0.4136,0.5864
Longwood University,Farmville,VA,www.longwood.edu,1,5,33,37.301073,-78.395789,19,14,0.7292,510,500,NULL,21,NULL,NULL,NULL,1005,23468,11580,25350,0.7884,42700,33300,37100,38300,42100,0.3418,0.6582
Lynchburg College,Lynchburg,VA,www.lynchburg.edu,2,5,13,37.397678,-79.184153,19,11,0.6675,505,490,480,22,NULL,NULL,NULL,998,44236,34545,34545,0.7012,46500,32900,38900,40000,44800,0.4069,0.5931
Mary Baldwin College,Staunton,VA,www.mbc.edu,2,5,13,38.155724,-79.067741,19,10,0.9545,500,470,480,22,NULL,NULL,NULL,979,40203,29595,29595,0.7281,39000,29100,36600,35600,37600,0.0617,0.9383
University of Mary Washington,Fredericksburg,VA,www.umw.edu,1,5,22,38.302206,-77.474392,18,14,0.7672,565,545,550,25,24,23,NULL,1114,23371,10312,23598,0.7799,55200,38400,44300,46700,51800,0.3528,0.6472
Marymount University,Arlington,VA,www.marymount.edu,2,5,12,38.905552,-77.128799,18,10,0.8396,505,500,NULL,21,20,20,NULL,1001,41008,27470,27470,0.806,53400,44300,49100,48700,52100,0.3453,0.6547
Norfolk State University,Norfolk,VA,www.nsu.edu,1,5,12,36.848262,-76.26393,19,13,0.6567,440,430,415,18,NULL,NULL,NULL,866,19299,7552,20236,0.7409,36700,28500,32300,33700,36300,0.3598,0.6402
Old Dominion University,Norfolk,VA,www.odu.edu,1,5,12,36.884919,-76.309653,16,15,0.8189,510,510,NULL,21,20,21,NULL,1007,20966,8970,25140,0.8052,47100,36800,41000,42000,46200,0.4583,0.5417
Radford University,Radford,VA,www.radford.edu,1,5,13,37.136914,-80.549731,18,13,0.7891,490,485,475,20,NULL,NULL,NULL,968,20582,9360,22046,0.7462,47000,35800,39600,41100,45200,0.4416,0.5584
Randolph-Macon College,Ashland,VA,www.rmc.edu,2,5,21,37.749654,-77.472253,21,11,0.6034,545,540,530,24,24,24,NULL,1086,47262,36340,36340,0.7696,50500,35900,40600,45900,48800,0.4568,0.5432
Randolph College,Lynchburg,VA,www.randolphcollege.edu,2,5,13,37.437429,-79.17079,21,8,0.8101,540,535,520,25,NULL,NULL,NULL,1086,46060,34110,34110,0.7407,40800,28100,34100,33000,40800,0.3571,0.6429
University of Richmond,University of Richmond,VA,www.richmond.edu,2,5,12,37.577625,-77.538702,21,14,0.318,655,670,652,31,NULL,NULL,NULL,1337,57535,46680,46680,0.9403,72700,46500,57100,62900,71900,0.4691,0.5309
Roanoke College,Salem,VA,www.roanoke.edu,2,5,22,37.29686,-80.056433,21,11,0.6932,550,545,535,23,24,22,7,1087,50487,38177,38177,0.7967,50500,34700,39900,42000,43700,0.4068,0.5932
Shenandoah University,Winchester,VA,www.su.edu,2,5,13,39.166058,-78.158376,17,13,0.8259,495,500,485,21,21,21,NULL,994,42847,30188,30188,0.756,45300,37700,43100,45800,44800,0.4368,0.5632
Southern Virginia University,Buena Vista,VA,www.svu.edu,2,5,32,37.740669,-79.350296,21,8,0.4707,519,517,485,23,23,21,9,1056,30009,14600,14600,0.7,40300,27200,30900,32800,34700,0.4936,0.5064
Sweet Briar College,Sweet Briar,VA,www.sbc.edu,2,5,22,37.556317,-79.079735,21,8,0.9354,528,500,NULL,25,25,23,NULL,1056,48896,34935,34935,0.7462,42900,30300,36900,36900,38800,0,1
The University of Virginia's College at Wise,Wise,VA,https://www.uvawise.edu/,1,5,32,36.971468,-82.558728,21,10,0.6882,475,470,445,20,19,20,NULL,946,20095,8868,24329,0.6747,41000,29300,35400,37400,40900,0.4949,0.5051
Virginia Polytechnic Institute and State University,Blacksburg,VA,WWW.VT.EDU,1,5,13,37.228572,-80.423229,15,16,0.7263,590,625,585,NULL,NULL,NULL,NULL,1215,26165,12017,28048,0.9251,64200,47600,51900,55900,60700,0.5812,0.4188
Virginia Commonwealth University,Richmond,VA,www.vcu.edu/,1,5,12,37.547631,-77.453597,15,16,0.7535,555,550,540,24,24,23,NULL,1105,27494,12398,30459,0.863,46800,36600,40900,42300,45400,0.4325,0.5675
University of Virginia-Main Campus,Charlottesville,VA,www.virginia.edu/,1,5,23,38.037796,-78.505153,15,16,0.29,670,685,670,31,32,31,9,1357,26063,13208,42394,0.973,75400,50800,60500,65600,69900,0.4508,0.5492
Virginia Military Institute,Lexington,VA,www.vmi.edu,1,5,32,37.790644,-79.435737,21,11,0.444,580,580,550,26,25,25,NULL,1162,25642,15518,37574,0.8902,59800,45300,45500,53900,58500,0.8894,0.1106
Virginia State University,Petersburg,VA,www.vsu.edu,1,5,21,37.236453,-77.419886,19,14,0.8006,420,420,405,17,16,18,NULL,837,20767,8002,17838,0.6109,36600,27400,31200,32700,36300,0.401,0.599
Virginia Union University,Richmond,VA,www.vuu.edu,2,5,12,37.561864,-77.450954,21,11,0.2389,390,385,NULL,16,17,16,NULL,776,27703,15130,15130,0.5,32400,23800,27200,28400,32300,0.4395,0.5605
Virginia Wesleyan College,Norfolk,VA,www.vwc.edu,2,5,11,36.868417,-76.18606,21,11,0.8904,495,490,478,22,21,21,NULL,991,42600,33286,33286,0.6637,39500,30800,35100,37600,38900,0.3807,0.6193
Washington and Lee University,Lexington,VA,www.wlu.edu/,2,5,32,37.787832,-79.445724,21,11,0.1946,695,695,685,32,33,32,NULL,1395,58575,45617,45617,0.9729,88300,56200,69600,74900,81800,0.5043,0.4957
ECPI University,Virginia Beach,VA,www.ecpi.edu,3,5,11,36.842533,-76.178775,23,15,0.7949,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24041,14245,14245,0.5586,40900,31000,35300,34600,39800,0.4191,0.5809
Bennington College,Bennington,VT,www.bennington.edu,2,1,32,42.92004,-73.237498,21,8,0.6721,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,61920,46667,46667,0.8357,28600,22800,27200,30900,27800,0.3328,0.6672
Burlington College,Burlington,VT,www.burlington.edu,2,1,13,44.49116,-73.228261,21,6,0.7839,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34048,23581,23581,0.4688,30700,21400,29000,30000,28100,0.5393,0.4607
Castleton University,Castleton,VT,www.castleton.edu,1,1,32,43.607982,-73.181486,22,11,0.9164,480,490,470,20,20,20,NULL,967,21255,10772,25436,0.7292,36900,30900,31900,34300,36300,0.4799,0.5201
Champlain College,Burlington,VT,www.champlain.edu,2,1,13,44.47295,-73.204354,19,10,0.6417,575,565,545,26,25,25,NULL,1150,47556,33000,33000,0.8047,44500,37500,38200,44400,41300,0.5973,0.4027
Green Mountain College,Poultney,VT,www.greenmtn.edu,2,1,42,43.517134,-73.241107,20,8,0.6835,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,45906,33736,33736,0.694,32500,23300,26100,27800,30600,0.4857,0.5143
Johnson State College,Johnson,VT,www.jsc.edu,1,1,42,44.641736,-72.671154,20,10,0.9546,475,460,460,22,21,22,NULL,941,20913,10604,22604,0.7366,34300,26500,29600,30000,33700,0.3551,0.6449
Lyndon State College,Lyndonville,VT,WWW.LYNDONSTATE.EDU,1,1,33,44.53433,-72.024563,22,11,0.9914,470,470,450,19,17,19,NULL,937,20369,10700,21764,0.6122,35500,26600,30000,30200,34000,0.6035,0.3965
Marlboro College,Marlboro,VT,www.marlboro.edu,2,1,42,42.839603,-72.736552,21,8,0.816,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51660,38110,38110,0.6739,32600,24800,22600,27100,34400,0.4874,0.5126
Middlebury College,Middlebury,VT,www.middlebury.edu,2,1,32,44.009117,-73.176068,21,11,0.1717,680,685,700,32,NULL,NULL,NULL,1379,59470,46044,46044,0.9568,73100,50800,56300,59000,76000,0.486,0.514
Norwich University,Northfield,VT,www.norwich.edu,2,1,32,44.139402,-72.660129,18,14,0.6574,520,525,495,23,22,23,NULL,1053,49516,34704,34704,0.7093,51800,38800,42000,47100,45600,0.8495,0.1505
Saint Michael's College,Colchester,VT,www.smcvt.edu,2,1,22,44.494212,-73.163136,21,11,0.8046,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50806,39375,39375,0.8972,50900,37700,41600,45800,48400,0.449,0.551
College of St Joseph,Rutland,VT,www.csj.edu,2,1,32,43.599777,-73.007033,22,7,0.6558,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,33800,21200,21200,0.6552,35900,29400,35800,34100,36900,0.5478,0.4522
Southern Vermont College,Bennington,VT,www.svc.edu,2,1,41,42.867031,-73.21866,22,8,0.9373,430,425,420,17,15,18,NULL,849,35500,22645,22645,0.6087,37800,31500,33200,34900,37300,0.3855,0.6145
Vermont Technical College,Randolph Center,VT,www.vtc.edu,1,1,43,43.939321,-72.605179,23,10,0.8319,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,23703,12860,23708,0.7539,45300,38700,39700,40700,43000,0.5247,0.4753
University of Vermont,Burlington,VT,www.uvm.edu,1,1,13,44.479262,-73.198128,16,17,0.7344,590,595,590,27,27,27,9,1191,28348,16226,37874,0.8699,51300,37300,41400,44500,47400,0.4499,0.5501
Landmark College,Putney,VT,www.landmark.edu,2,1,42,42.977172,-72.512549,14,8,0.8619,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64830,50080,50080,0.6905,30700,20400,22400,26300,26600,0.728,0.272
Central Washington University,Ellensburg,WA,www.cwu.edu,1,8,32,47.004957,-120.537716,18,16,0.8646,485,490,460,21,20,21,8,978,21512,9017,21380,0.7887,47400,36200,40300,42200,45500,0.4904,0.5096
Cornish College of the Arts,Seattle,WA,www.cornish.edu,2,8,11,47.617883,-122.33614,30,7,0.8552,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48147,35800,35800,0.6928,32000,23900,26000,27900,31600,0.3595,0.6405
Eastern Washington University,Cheney,WA,www.ewu.edu,1,8,31,47.491293,-117.589371,18,15,0.7439,475,485,455,20,19,21,7,958,20365,7972,21066,0.7747,44500,34700,38500,40000,42800,0.4565,0.5435
The Evergreen State College,Olympia,WA,www.evergreen.edu,1,8,22,47.07382,-122.977492,19,12,0.989,545,495,510,23,24,21,7,1043,22281,8682,21735,0.6942,35500,26800,29800,31100,32900,0.4574,0.5426
Gonzaga University,Spokane,WA,www.gonzaga.edu,2,8,12,47.668144,-117.403062,18,14,0.6751,590,605,NULL,27,NULL,NULL,NULL,1207,48357,36535,36535,0.924,58800,43400,48200,52200,55100,0.4638,0.5362
Northwest University,Kirkland,WA,www.northwestu.edu,2,8,21,47.657743,-122.191505,19,10,0.9612,517,496,505,22,22,22,NULL,1018,35991,26968,26968,0.7363,40900,34200,37400,40200,43600,0.424,0.576
Pacific Lutheran University,Tacoma,WA,www.plu.edu,2,8,21,47.145494,-122.445372,19,13,0.7501,550,545,530,26,NULL,NULL,NULL,1115,46717,36530,36530,0.8151,50400,37100,43600,44900,47400,0.3713,0.6287
University of Puget Sound,Tacoma,WA,www.pugetsound.edu,2,8,12,47.263651,-122.479714,21,11,0.7929,620,600,NULL,28,28,27,NULL,1230,55948,43428,43428,0.8731,55700,37700,42300,46400,52100,0.4306,0.5694
Saint Martin's University,Lacey,WA,www.stmartin.edu,2,8,22,47.043316,-122.816948,19,10,0.8882,513,533,508,24,NULL,NULL,NULL,1057,42353,31688,31688,0.8038,49500,37900,40700,43700,48900,0.4886,0.5114
Seattle Pacific University,Seattle,WA,www.spu.edu,2,8,11,47.649338,-122.362923,17,14,0.834,575,563,555,25,26,25,NULL,1140,47389,35472,35472,0.8497,50100,36700,39500,44000,47500,0.3314,0.6686
Seattle University,Seattle,WA,www.seattleu.edu,2,8,11,47.610138,-122.3197,18,13,0.7335,585,585,580,27,25,24,9,1183,52458,38205,38205,0.8695,59800,45700,49700,52700,55700,0.4116,0.5884
Walla Walla University,College Place,WA,www.wallawalla.edu,2,8,23,46.047,-118.389771,19,11,0.5779,540,540,505,23,23,22,7,1075,35351,25866,25866,0.7948,49600,37700,42100,44400,46600,0.4979,0.5021
Washington State University,Pullman,WA,wsu.edu/,1,8,32,46.730448,-117.158168,15,16,0.8208,510,520,495,22,22,22,7,1030,26543,12428,25510,0.8011,52800,40800,45800,48300,50200,0.4881,0.5119
University of Washington-Seattle Campus,Seattle,WA,www.washington.edu,1,8,11,47.656213,-122.313115,15,15,0.5521,590,640,580,28,28,29,9,1240,25637,12394,33513,0.9414,64000,47900,52100,57200,57500,0.479,0.521
Western Washington University,Bellingham,WA,www.wwu.edu,1,8,13,48.737236,-122.484873,18,16,0.8457,555,550,525,25,24,24,NULL,1110,22458,8965,20407,0.826,47100,33600,38500,41400,44000,0.4462,0.5538
Whitman College,Walla Walla,WA,www.whitman.edu,2,8,13,46.07135,-118.33016,21,11,0.4101,660,655,655,30,NULL,NULL,9,1323,56600,44800,44800,0.9413,52700,32300,37700,43600,47500,0.4372,0.5628
Whitworth University,Spokane,WA,www.whitworth.edu,2,8,21,47.753699,-117.418078,20,11,0.7476,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,47538,37630,37630,0.848,45700,34900,37000,39400,42400,0.406,0.594
University of Washington-Bothell Campus,Bothell,WA,www.uwb.edu,1,8,21,47.760718,-122.191454,18,12,0.7915,490,525,485,21,19,22,7,1009,22747,11911,33030,0.8303,64000,47900,52100,57200,57500,0.5007,0.4993
University of Washington-Tacoma Campus,Tacoma,WA,www.tacoma.uw.edu/,1,8,12,47.244967,-122.437499,18,12,0.8452,485,495,460,21,20,21,7,979,22120,12262,33381,0.7143,64000,47900,52100,57200,57500,0.4815,0.5185
Alverno College,Milwaukee,WI,www.alverno.edu,2,3,11,42.983518,-87.965498,19,9,0.6519,NULL,NULL,NULL,20,20,19,NULL,930,32528,24434,24434,0.7376,39600,36500,36900,37700,40800,0.0006,0.9994
Bellin College,Green Bay,WI,www.bellincollege.edu,2,3,41,44.468277,-87.921722,26,6,0.4865,NULL,NULL,NULL,23,23,23,NULL,1050,25605,20500,20500,0.878,55900,49000,55200,56200,56400,0.0852,0.9148
Beloit College,Beloit,WI,www.beloit.edu,2,3,13,42.50363,-89.03147,21,11,0.6931,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50378,42500,42500,0.8462,40900,27900,35500,39100,37400,0.4245,0.5755
Cardinal Stritch University,Milwaukee,WI,www.stritch.edu,2,3,21,43.139752,-87.909045,17,12,0.8298,465,480,NULL,22,21,22,NULL,1003,37755,26570,26570,0.7179,53000,47000,48800,50200,53800,0.3429,0.6571
Carroll University,Waukesha,WI,www.carrollu.edu,2,3,13,43.004647,-88.227962,20,14,0.8084,527,542,485,24,23,24,8,1090,39312,28550,28550,0.7906,44700,36200,38800,41600,45300,0.3524,0.6476
Carthage College,Kenosha,WI,www.carthage.edu,2,3,22,42.622893,-87.820706,21,11,0.7165,535,545,NULL,24,25,23,NULL,1104,47276,36570,36570,0.7955,46400,34800,41000,42300,43200,0.4646,0.5354
Concordia University-Wisconsin,Mequon,WI,www.cuw.edu,2,3,21,43.254217,-87.916628,18,13,0.7541,530,522,483,24,23,23,NULL,1089,38159,26160,26160,0.7448,44800,38800,41500,41500,42800,0.3484,0.6516
Edgewood College,Madison,WI,www.edgewood.edu,2,3,12,43.058727,-89.422122,17,10,0.7622,360,565,NULL,23,23,23,NULL,1048,36879,25590,25590,0.8087,45600,38200,42000,42600,44100,0.2893,0.7107
Lakeland College,Plymouth,WI,www.lakeland.edu,2,3,41,43.841863,-87.884956,18,9,0.547,440,452,448,20,19,20,7,949,34385,24090,24090,0.6869,43000,35600,38800,39000,41600,0.4328,0.5672
Lawrence University,Appleton,WI,www.lawrence.edu,2,3,13,44.261323,-88.397822,21,11,0.7295,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,51897,42657,42657,0.9005,44700,30500,34100,40500,40800,0.4558,0.5442
Maranatha Baptist University,Watertown,WI,www.mbu.edu,2,3,31,43.195709,-88.735055,22,8,0.7594,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24021,13510,13510,0.7573,33700,27700,29300,34000,33700,0.45,0.55
Marian University,Fond Du Lac,WI,www.marianuniversity.edu,2,3,13,43.777411,-88.420638,19,10,0.7674,NULL,NULL,NULL,20,19,20,NULL,950,34276,25930,25930,0.7339,41400,38400,39700,41600,42000,0.296,0.704
Marquette University,Milwaukee,WI,www.marquette.edu,2,3,11,43.03903,-87.927961,16,17,0.6671,590,605,570,27,27,27,9,1220,48364,35930,35930,0.8864,63500,51200,54000,59500,61800,0.4763,0.5237
Milwaukee Institute of Art & Design,Milwaukee,WI,www.miad.edu,2,3,11,43.030917,-87.907925,30,7,0.5908,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,41631,32050,32050,0.758,34400,28400,28000,31800,32500,0.3296,0.6704
Milwaukee School of Engineering,Milwaukee,WI,www.msoe.edu,2,3,11,43.045364,-87.907691,20,10,0.6865,565,630,NULL,28,26,29,NULL,1243,45260,35520,35520,0.8234,66300,53500,55900,59600,62700,0.762,0.238
Mount Mary University,Milwaukee,WI,www.mtmary.edu/,2,3,11,43.072303,-88.030594,19,9,0.3527,NULL,NULL,NULL,20,20,19,NULL,930,34931,25852,25852,0.7788,39900,35200,38800,39500,39400,0,1
Northland College,Ashland,WI,www.northland.edu,2,3,33,46.578983,-90.874991,21,8,0.6343,544,520,NULL,24,23,23,NULL,1085,40765,31480,31480,0.6571,34200,24200,28000,30000,32200,0.5043,0.4957
Ripon College,Ripon,WI,www.ripon.edu,2,3,32,43.842383,-88.8426,21,8,0.6745,565,575,565,24,24,24,7,1108,42703,33482,33482,0.8445,44100,32500,37500,41100,42400,0.4646,0.5354
